Timestamp,KeyEncryptTime(ms),HEDecryptTime(ms),HESumTime(ms),FinalDecryptTime(ms),SumDecryptTime(ms),TotalProcessTime(ms),InputSize(B),EncKeySize(B),HEDecryptOutSize(B),HESumOutSize(B),FinalPlaintextSize(B),HEDecryptCTCount,HESumCTCount,NoiseBudgetEncKey(b),NoiseBudgetAfterDecrypt(b),NoiseBudgetAfterSum(b),HEDecryptedSum,GroundTruthSum,HW_Match,Status,PolyModDegree,PlainModulus,CoeffModulusInfo,SecurityLevel
2025-05-14 17:44:00 GMT,4,7134467,48691,0,0,7183163,44,892944,892944,25440,44,351,10,-2147483648,-2147483648,-2147483648,191,191,true,"OK",0,0,"N/A",128
2025-05-23 15:29:46 GMT,4,6626041,31400,0,0,6657446,44,892944,892944,25440,44,351,10,-2147483648,-2147483648,-2147483648,185,185,true,"OK",0,0,"N/A",128
2025-05-23 18:04:12 GMT,4,6680640,35185,0,0,6715830,44,892944,892944,25440,44,351,10,-2147483648,-2147483648,-2147483648,185,185,true,"OK",0,0,"N/A",128
2025-05-23 20:07:24 GMT,4,6734848,28796,0,0,6763649,44,892944,892944,25440,44,351,10,-2147483648,-2147483648,-2147483648,185,185,true,"OK",0,0,"N/A",128
2025-05-24 11:27:02 GMT,4,6271343,34000,0,0,6305348,44,892944,892944,25440,44,351,10,-2147483648,-2147483648,-2147483648,191,191,true,"OK",0,0,"N/A",128
