Timestamp,KeyEncryptTime(ms),HEDecryptTime(ms),HESumTime(ms),FinalDecryptTime(ms),SumDecryptTime(ms),TotalProcessTime(ms),InputSize(B),EncKeySize(B),HEDecryptOutSize(B),HESumOutSize(B),FinalPlaintextSize(B),HEDecryptCTCount,HESumCTCount,NoiseBudgetEncKey(b),NoiseBudgetAfterDecrypt(b),NoiseBudgetAfterSum(b),HEDecryptedSum,GroundTruthSum,HW_Match,Status,PolyModDegree,PlainModulus,CoeffModulusInfo,SecurityLevel
2025-05-14 08:48:40 GMT,238090,14060976,15296,5173,756,14320489,8,10571513856,259561984,28389592,8,64,7,370,289,167,0,0,true,"OK",0,0,"N/A",128
2025-05-20 21:35:19 GMT,239284,14757441,17346,3848,542,15018620,8,10571513856,259561984,28389592,8,64,7,370,289,167,0,0,true,"OK",0,0,"N/A",128
2025-05-21 09:27:26 GMT,217269,14329203,15612,4322,624,14567186,8,10571513856,259561984,28389592,8,64,7,370,289,167,0,0,true,"OK",0,0,"N/A",128
2025-05-21 13:54:41 GMT,235132,13930191,15289,3847,542,14185135,8,10571513856,259561984,28389592,8,64,7,370,289,167,0,0,true,"OK",0,0,"N/A",128
2025-05-21 18:09:08 GMT,229345,14297653,15546,4310,627,14547617,8,10571513856,259561984,28389592,8,64,7,370,289,168,0,0,true,"OK",0,0,"N/A",128
